im looking for a moderately priced restaurant that serves;0;inform
thank you good bye;4;thankyou 
malaysian food;0;inform 
indian food;0;inform 
east;0;inform 
moderate;0;inform 
whats the address and phone number;3;request 
whats the phone number;3;request 
unintelligible;5;null 
thank you goodbye;4;thankyou 
im looking for an expensive restaurant in the south part of town;0;inform 
i dont care;0;inform 
oh is there anything else;7;reqalts 
whats their address;3;request 
whats the phone number;3;request 
thank you so much good bye;6;bye 
i want to find a moderately priced restaurant;0;inform 
austrian food;0;inform 
british food;0;inform 
british food;0;inform 
i dont care;0;inform 
whats the phone number;3;request 
thank you good bye;4;thankyou 
cheap restaurant;0;inform 
dont know;0;inform 
dont care;0;inform 
south;0;inform 
south;0;inform 
south;0;inform 
yes;2;affirm 
phone number;3;request 
phone number;3;request 
type of food;3;request 
type of food;3;request 
thank you good bye;4;thankyou 
east;0;inform 
indonesian;0;inform 
chinese;0;inform 
east;0;inform 
address;3;request 
what is the address;3;request 
phone number;3;request 
post code;3;request 
thank you good bye;4;thankyou 
i want an expensive restaurant;0;inform 
unintelligible;5;null 
african;0;inform 
expensive;0;inform 
i dont care;0;inform 
expensive;0;inform 
does it serve african food;1;confirm 
no african;8;negate 
does it serve african;1;confirm 
does it serve;3;request 
african food;0;inform 
african food;0;inform 
i want african food;0;inform 
what is the phone number;3;request 
what is the phone number;3;request 
thank you good bye;4;thankyou 
im looking for a restaurant that serves welsh food;0;inform 
what about portuguese food;7;reqalts 
portuguese food;0;inform 
doesnt matter;0;inform 
noise;5;null 
i dont care;0;inform 
what is the phone number;3;request 
what is the address;3;request 
thank you good bye;4;thankyou 
moderately priced restaurant south part of town;0;inform 
anything;0;inform 
south part of town;0;inform 
give me address and phone number;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
im looking for a moderately priced restaurant that serves;0;inform 
lebanese;0;inform 
yes;2;affirm 
what is the address;3;request 
and the phone number;3;request 
thank you good bye;4;thankyou 
im looking for a moderately priced restaurant that serves japanese;0;inform 
how about modern european food;7;reqalts 
modern european;0;inform 
yes;2;affirm 
any;0;inform 
any;0;inform 
can i get the phone number;3;request 
thank you good bye;4;thankyou 
could i have a moderately priced restaurant in the east part of town;0;inform 
i dont care;0;inform 
yes;2;affirm 
could i have the address phone number and postcode;3;request 
and the postcode;3;request 
thank you goodbye;4;thankyou 
cheap restaurant welsh food;0;inform 
italian;0;inform 
italian food;0;inform 
north;0;inform 
address;3;request 
address;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
noise;5;null 
expensive russian food;0;inform 
how about russian food;7;reqalts 
how about russian food;7;reqalts 
yes;2;affirm 
how about expensive british;7;reqalts 
no;8;negate 
how about british food;7;reqalts 
yes;2;affirm 
it doesnt matter;0;inform 
what is the phone number;3;request 
thank you good bye;4;thankyou 
australian food center part of town;0;inform 
australian;0;inform 
austral asian;0;inform 
austral asian;0;inform 
international food;0;inform 
international food;0;inform 
yes;2;affirm 
any price;3;request 
price range;3;request 
price range;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
i need the address and phone number;3;request 
japanese;0;inform 
could i have the address and phone number;3;request 
thank you good bye;4;thankyou 
i want a cheap restaurant that serves italian food;0;inform 
yes;2;affirm 
any area;0;inform 
whats their address;3;request 
and their phone number;3;request 
thank you good bye;4;thankyou 
i want a cheap restaurant in the south part of town;0;inform 
it doesnt matter;0;inform 
is there anything else;7;reqalts 
what is the address;3;request 
what type of food;3;request 
thank you good bye;4;thankyou 
east;0;inform 
expensive;0;inform 
european;0;inform 
mediterranean;0;inform 
mediterranean;0;inform 
korean;0;inform 
korean;0;inform 
address;3;request 
phone number;3;request 
post code;3;request 
thank you good bye;4;thankyou 
south;0;inform 
mediterranean;0;inform 
south;0;inform 
south;0;inform 
south;0;inform 
yes;2;affirm 
viet;5;null 
vietnamese;0;inform 
korean;0;inform 
cheap;0;inform 
korean;0;inform 
thank you good bye;4;thankyou 
moroccan food;0;inform 
moroccan;0;inform 
no;8;negate 
asian oriental;0;inform 
any;0;inform 
any;0;inform 
center;0;inform 
any;0;inform 
address;3;request 
address;3;request 
post code;3;request 
thank you good bye;4;thankyou 
noise;5;null 
north part of town;0;inform 
moderately;0;inform 
right;2;affirm 
moderately;0;inform 
address;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
cheap restaurant;0;inform 
the south part;0;inform 
any food;0;inform 
anything else;7;reqalts 
address;3;request 
what type of food;3;request 
good bye;6;bye 
noise;5;null 
im looking for a cheap restaurant in the south part of town;0;inform 
dont care;0;inform 
whats the address;3;request 
what type of food;3;request 
thank you good bye;4;thankyou 
im looking for a restaurant;0;inform 
that serves spanish food;0;inform 
the center;0;inform 
yes;2;affirm 
i dont care;0;inform 
address;3;request 
whats the address;3;request 
whats the phone number;3;request 
whats the postcode;3;request 
thank you goodbye;4;thankyou 
hi im looking for a restaurant that serves spanish food;9;hello 
any area;0;inform 
i dont know;0;inform 
any thing;0;inform 
yes;2;affirm 
anything else;7;reqalts 
another place;7;reqalts 
are there any other restaurants;7;reqalts 
is there anything else;7;reqalts 
do you have any other restaurants;7;reqalts 
okay can i have the phone number and address;3;request 
okay thank you good bye;4;thankyou 
hey im looking for a restaurant in the west part of town;0;inform 
austrian food;0;inform 
what about italian food;7;reqalts 
what about italian food;7;reqalts 
what about italian food;7;reqalts 
italian food;0;inform 
yes;2;affirm 
yes;2;affirm 
doesnt matter;0;inform 
any;0;inform 
whats the phone number;3;request 
whats the phone number;3;request 
thank you good bye;4;thankyou 
looking for a restaurant;0;inform 
in the west part of town in the cheap price range;0;inform 
it doesnt matter;0;inform 
is there anything else;7;reqalts 
address and phone number;3;request 
thank you good bye;4;thankyou 
catalan food north part of town;0;inform 
catalan;0;inform 
no catalan food;8;negate 
no;8;negate 
wrong;13;deny 
wrong;13;deny 
french food;0;inform 
whats the phone number;3;request 
thank you good bye;4;thankyou 
im looking for a moderately priced restaurant in the east part;0;inform 
i dont care;0;inform 
phone number;3;request 
whats the phone number;3;request 
thank you good bye;4;thankyou 
looking for a restaurant in the east part of town thats moderately priced;0;inform 
i dont care;0;inform 
moderate;0;inform 
is there anything else;7;reqalts 
whats the address;3;request 
what type of food is it;3;request 
thank you good bye;4;thankyou 
yes can i have a moderate priced restaurant;2;affirm 
venesian;0;inform 
gastropub;0;inform 
no;8;negate 
gastropub;0;inform 
yes;2;affirm 
address;3;request 
phone number;3;request 
area;3;request 
area;3;request 
area;3;request 
area;3;request 
area;3;request 
the area;3;request 
area;3;request 
location;3;request 
area;3;request 
area;3;request 
area;3;request 
area;3;request 
area;3;request 
area;3;request 
area;3;request 
area;3;request 
area;3;request 
thank you good bye;4;thankyou 
noise;5;null 
im looking for a moderately price restaurant that serves halo food;0;inform 
what about european food;7;reqalts 
what about european food;7;reqalts 
whats the address;3;request 
and the post code;3;request 
thank you good bye;4;thankyou 
im looking for a restaurant in the east part of town that serves international;0;inform 
international;0;inform 
whats the phone number;3;request 
whats the price range;3;request 
thank you good bye;4;thankyou 
find me a moderately priced restaurant in;0;inform 
american;0;inform 
yes;2;affirm 
north;0;inform 
give me the address;3;request 
give me the phone number;3;request 
thank you good bye;4;thankyou 
catalan;0;inform 
catalan food;0;inform 
no catalan;8;negate 
catalan;0;inform 
catalan;0;inform 
how about italian;7;reqalts 
italian food;0;inform 
i dont care;0;inform 
breath expensive;0;inform 
address;3;request 
and the area;3;request 
phone number;3;request 
thank you goodbye;4;thankyou 
i want a restaurant that is cheap and;0;inform 
i want it in the north part of town;0;inform 
any;0;inform 
what is the address;3;request 
whats the phone number;3;request 
thank you good bye;4;thankyou 
im looking for an expensive restaurant in the east part of town;0;inform 
i dont care;0;inform 
in the east;0;inform 
expensive;0;inform 
expensive;0;inform 
expensive;0;inform 
what is the address;3;request 
what is the phone number;3;request 
what type of food do they serve;3;request 
thank you good bye;4;thankyou 
yes im looking for a restaurant in the north part of town;2;affirm 
serving in;5;null 
international food;0;inform 
how about italian;7;reqalts 
italian food;0;inform 
what is the address;3;request 
and the phone number;3;request 
thank you good bye;4;thankyou 
noise;5;null 
im looking for a restaurant in the south part;0;inform 
portuguese;0;inform 
south;0;inform 
i dont care;0;inform 
can i have the address;3;request 
can i have the phone number;3;request 
thank you good bye;4;thankyou 
a cheap restaurant in the west part of town;0;inform 
any;0;inform 
can i get the address;3;request 
what type of food is it;3;request 
thank you good bye;4;thankyou 
can you give me a restaurant in east part of town and;7;reqalts 
no;8;negate 
no im looking for a cheap price range in the east part of town;8;negate 
